,IndexName,Date,Total Returns Index,Net Total Return Index
218,NIFTY 50,13 Feb 2013,7629.44,7355.62
219,NIFTY 50,12 Feb 2013,7616.02,7342.69
220,NIFTY 50,11 Feb 2013,7584.32,7312.12
221,NIFTY 50,08 Feb 2013,7591.59,7319.13
222,NIFTY 50,07 Feb 2013,7636.96,7362.87
223,NIFTY 50,06 Feb 2013,7663.23,7388.2
224,NIFTY 50,05 Feb 2013,7660.27,7385.35
225,NIFTY 50,04 Feb 2013,7698.77,7422.45
226,NIFTY 50,01 Feb 2013,7713.77,7436.9
227,NIFTY 50,31 Jan 2013,7759.87,7481.35
228,NIFTY 50,30 Jan 2013,7786.82,7507.33
229,NIFTY 50,29 Jan 2013,7779.35,7500.13
230,NIFTY 50,28 Jan 2013,7811.35,7530.99
231,NIFTY 50,25 Jan 2013,7811.15,7530.79
232,NIFTY 50,24 Jan 2013,7740.06,7462.26
233,NIFTY 50,23 Jan 2013,7784.96,7505.54
234,NIFTY 50,22 Jan 2013,7776.72,7497.57
235,NIFTY 50,21 Jan 2013,7820.19,7539.47
236,NIFTY 50,18 Jan 2013,7797.01,7517.13
237,NIFTY 50,17 Jan 2013,7764.62,7485.89
238,NIFTY 50,16 Jan 2013,7716.56,7439.56
239,NIFTY 50,15 Jan 2013,7786.81,7507.29
240,NIFTY 50,14 Jan 2013,7744.94,7466.92
241,NIFTY 50,11 Jan 2013,7651.4,7376.74
242,NIFTY 50,10 Jan 2013,7673.71,7398.25
243,NIFTY 50,09 Jan 2013,7677.35,7401.75
244,NIFTY 50,08 Jan 2013,7716.21,7439.22
245,NIFTY 50,07 Jan 2013,7699.11,7422.73
246,NIFTY 50,04 Jan 2013,7734.77,7457.11
247,NIFTY 50,03 Jan 2013,7726.21,7448.87
248,NIFTY 50,02 Jan 2013,7705.36,7428.75
249,NIFTY 50,01 Jan 2013,7650.82,7376.18
0,NIFTY 50,31 Dec 2014,10904.18,10436.19
1,NIFTY 50,30 Dec 2014,10858.82,10392.78
2,NIFTY 50,29 Dec 2014,10856.23,10390.3
3,NIFTY 50,26 Dec 2014,10796.22,10332.87
4,NIFTY 50,24 Dec 2014,10761.16,10299.32
5,NIFTY 50,23 Dec 2014,10883.52,10416.42
6,NIFTY 50,22 Dec 2014,10958.56,10488.24
7,NIFTY 50,19 Dec 2014,10828.45,10363.71
8,NIFTY 50,18 Dec 2014,10741.73,10280.72
9,NIFTY 50,17 Dec 2014,10571.25,10117.55
10,NIFTY 50,16 Dec 2014,10620.96,10165.13
11,NIFTY 50,15 Dec 2014,10818.45,10354.03
12,NIFTY 50,12 Dec 2014,10824.36,10359.68
13,NIFTY 50,11 Dec 2014,10914.91,10446.35
14,NIFTY 50,10 Dec 2014,10997.53,10525.42
15,NIFTY 50,09 Dec 2014,10977.83,10506.56
16,NIFTY 50,08 Dec 2014,11106.22,10629.44
17,NIFTY 50,05 Dec 2014,11237.89,10755.46
18,NIFTY 50,04 Dec 2014,11272.28,10788.38
19,NIFTY 50,03 Dec 2014,11237.05,10754.66
20,NIFTY 50,02 Dec 2014,11219.98,10738.32
21,NIFTY 50,01 Dec 2014,11261.08,10829.3
22,NIFTY 50,28 Nov 2014,11303.65,10870.24
23,NIFTY 50,27 Nov 2014,11179.89,10751.22
24,NIFTY 50,26 Nov 2014,11155.59,10727.86
25,NIFTY 50,25 Nov 2014,11138.95,10711.86
26,NIFTY 50,24 Nov 2014,11227.19,10796.71
27,NIFTY 50,21 Nov 2014,11157.68,10729.87
28,NIFTY 50,20 Nov 2014,11058.39,10634.38
29,NIFTY 50,19 Nov 2014,11032.59,10609.58
30,NIFTY 50,18 Nov 2014,11089.98,10664.76
31,NIFTY 50,17 Nov 2014,11096.32,10670.86
32,NIFTY 50,14 Nov 2014,11042.61,10619.21
33,NIFTY 50,13 Nov 2014,11000.37,10578.59
34,NIFTY 50,12 Nov 2014,11033.19,10610.12
35,NIFTY 50,11 Nov 2014,11006.04,10584.01
36,NIFTY 50,10 Nov 2014,10981.77,10560.68
37,NIFTY 50,07 Nov 2014,10972.24,10551.51
38,NIFTY 50,05 Nov 2014,10973.95,10553.16
39,NIFTY 50,03 Nov 2014,10955.32,10535.24
40,NIFTY 50,31 Oct 2014,10952.14,10532.16
41,NIFTY 50,30 Oct 2014,10749.57,10337.31
42,NIFTY 50,29 Oct 2014,10645.96,10237.67
43,NIFTY 50,28 Oct 2014,10562.48,10157.36
44,NIFTY 50,27 Oct 2014,10515.22,10111.91
45,NIFTY 50,23 Oct 2014,10545.31,10140.85
46,NIFTY 50,22 Oct 2014,10520.79,10117.28
47,NIFTY 50,21 Oct 2014,10431.1,10031.02
48,NIFTY 50,20 Oct 2014,10367.03,9969.39
49,NIFTY 50,17 Oct 2014,10235.83,9843.22
50,NIFTY 50,16 Oct 2014,10194.41,9803.39
51,NIFTY 50,14 Oct 2014,10342.43,9945.57
52,NIFTY 50,13 Oct 2014,10369.11,9971.23
53,NIFTY 50,10 Oct 2014,10337.14,9940.49
54,NIFTY 50,09 Oct 2014,10469.45,10067.71
55,NIFTY 50,08 Oct 2014,10314.44,9918.64
56,NIFTY 50,07 Oct 2014,10327.23,9930.95
57,NIFTY 50,01 Oct 2014,10449.7,10048.72
58,NIFTY 50,30 Sep 2014,10475.04,10073.09
59,NIFTY 50,29 Sep 2014,10467.25,10065.6
60,NIFTY 50,26 Sep 2014,10480.36,10078.2
61,NIFTY 50,25 Sep 2014,10405.39,10006.11
62,NIFTY 50,24 Sep 2014,10524.5,10120.65
63,NIFTY 50,23 Sep 2014,10544.42,10139.81
64,NIFTY 50,22 Sep 2014,10713.74,10302.63
65,NIFTY 50,19 Sep 2014,10679.98,10270.12
66,NIFTY 50,18 Sep 2014,10671.16,10261.65
67,NIFTY 50,17 Sep 2014,10488.05,10085.56
68,NIFTY 50,16 Sep 2014,10432.03,10031.69
69,NIFTY 50,15 Sep 2014,10575.5,10169.65
70,NIFTY 50,12 Sep 2014,10658.96,10249.91
71,NIFTY 50,11 Sep 2014,10632.96,10224.91
72,NIFTY 50,10 Sep 2014,10643.54,10235.07
73,NIFTY 50,09 Sep 2014,10720.95,10309.5
74,NIFTY 50,08 Sep 2014,10748.49,10335.99
75,NIFTY 50,05 Sep 2014,10633.24,10225.12
76,NIFTY 50,04 Sep 2014,10643.88,10235.31
77,NIFTY 50,03 Sep 2014,10667.5,10258.0
78,NIFTY 50,02 Sep 2014,10626.05,10218.13
79,NIFTY 50,01 Sep 2014,10553.26,10148.14
80,NIFTY 50,28 Aug 2014,10456.85,10055.43
81,NIFTY 50,27 Aug 2014,10432.78,10032.28
82,NIFTY 50,26 Aug 2014,10390.39,9991.47
83,NIFTY 50,25 Aug 2014,10392.41,9993.4
84,NIFTY 50,22 Aug 2014,10401.48,10002.14
85,NIFTY 50,21 Aug 2014,10372.44,9974.2
86,NIFTY 50,20 Aug 2014,10350.28,9952.85
87,NIFTY 50,19 Aug 2014,10379.05,9980.5
88,NIFTY 50,18 Aug 2014,10348.22,9950.84
89,NIFTY 50,14 Aug 2014,10239.76,9846.54
90,NIFTY 50,13 Aug 2014,10171.22,9780.64
91,NIFTY 50,12 Aug 2014,10150.24,9760.28
92,NIFTY 50,11 Aug 2014,10017.44,9632.59
93,NIFTY 50,08 Aug 2014,9942.03,9560.08
94,NIFTY 50,07 Aug 2014,10046.98,9660.95
95,NIFTY 50,06 Aug 2014,10076.95,9689.77
96,NIFTY 50,05 Aug 2014,10174.47,9783.54
97,NIFTY 50,04 Aug 2014,10090.88,9703.12
98,NIFTY 50,01 Aug 2014,9984.48,9600.82
99,NIFTY 50,31 Jul 2014,10140.34,9750.68
100,NIFTY 50,30 Jul 2014,10232.41,9839.21
101,NIFTY 50,28 Jul 2014,10175.95,9784.91
102,NIFTY 50,25 Jul 2014,10223.52,9830.37
103,NIFTY 50,24 Jul 2014,10275.33,9880.15
104,NIFTY 50,23 Jul 2014,10229.29,9835.86
105,NIFTY 50,22 Jul 2014,10191.98,9799.98
106,NIFTY 50,21 Jul 2014,10082.28,9694.49
107,NIFTY 50,18 Jul 2014,10054.4,9667.65
108,NIFTY 50,17 Jul 2014,10023.67,9638.09
109,NIFTY 50,16 Jul 2014,9999.71,9614.95
110,NIFTY 50,15 Jul 2014,9871.51,9491.68
111,NIFTY 50,14 Jul 2014,9776.46,9400.27
112,NIFTY 50,11 Jul 2014,9781.62,9405.16
113,NIFTY 50,10 Jul 2014,9922.6,9540.68
114,NIFTY 50,09 Jul 2014,9945.17,9562.39
115,NIFTY 50,08 Jul 2014,9993.08,9608.38
116,NIFTY 50,07 Jul 2014,10208.02,9815.03
117,NIFTY 50,04 Jul 2014,10161.42,9770.23
118,NIFTY 50,03 Jul 2014,10105.89,9716.56
119,NIFTY 50,02 Jul 2014,10115.19,9725.33
120,NIFTY 50,01 Jul 2014,9996.74,9611.45
121,NIFTY 50,30 Jun 2014,9966.14,9582.03
122,NIFTY 50,27 Jun 2014,9831.9,9452.96
123,NIFTY 50,26 Jun 2014,9811.48,9433.32
124,NIFTY 50,25 Jun 2014,9911.03,9529.05
125,NIFTY 50,24 Jun 2014,9925.34,9542.81
126,NIFTY 50,23 Jun 2014,9811.62,9433.46
127,NIFTY 50,20 Jun 2014,9835.35,9456.27
128,NIFTY 50,19 Jun 2014,9873.61,9493.07
129,NIFTY 50,18 Jun 2014,9896.55,9515.11
130,NIFTY 50,17 Jun 2014,9992.78,9607.64
131,NIFTY 50,16 Jun 2014,9864.29,9484.11
132,NIFTY 50,13 Jun 2014,9874.46,9493.85
133,NIFTY 50,12 Jun 2014,10015.59,9629.53
134,NIFTY 50,11 Jun 2014,9982.86,9597.96
135,NIFTY 50,10 Jun 2014,10019.94,9633.56
136,NIFTY 50,09 Jun 2014,10017.59,9631.29
137,NIFTY 50,06 Jun 2014,9924.43,9541.73
138,NIFTY 50,05 Jun 2014,9778.32,9401.14
139,NIFTY 50,04 Jun 2014,9672.68,9299.12
140,NIFTY 50,03 Jun 2014,9690.44,9316.2
141,NIFTY 50,02 Jun 2014,9610.85,9239.29
142,NIFTY 50,30 May 2014,9437.81,9072.94
143,NIFTY 50,29 May 2014,9445.23,9080.07
144,NIFTY 50,28 May 2014,9560.4,9190.5
145,NIFTY 50,27 May 2014,9545.2,9175.9
146,NIFTY 50,26 May 2014,9598.75,9227.37
147,NIFTY 50,23 May 2014,9609.25,9237.46
148,NIFTY 50,22 May 2014,9490.91,9123.71
149,NIFTY 50,21 May 2014,9460.28,9094.26
150,NIFTY 50,20 May 2014,9489.73,9122.57
151,NIFTY 50,19 May 2014,9474.16,9107.6
152,NIFTY 50,16 May 2014,9395.18,9031.68
153,NIFTY 50,15 May 2014,9286.39,8926.92
154,NIFTY 50,14 May 2014,9267.61,8908.86
155,NIFTY 50,13 May 2014,9267.61,8908.86
156,NIFTY 50,12 May 2014,9144.41,8790.43
157,NIFTY 50,09 May 2014,8941.77,8595.64
158,NIFTY 50,08 May 2014,8682.37,8346.27
159,NIFTY 50,07 May 2014,8672.88,8337.15
160,NIFTY 50,06 May 2014,8754.69,8415.79
161,NIFTY 50,05 May 2014,8733.92,8395.83
162,NIFTY 50,02 May 2014,8727.93,8390.07
163,NIFTY 50,30 Apr 2014,8730.05,8392.11
164,NIFTY 50,29 Apr 2014,8754.65,8415.75
165,NIFTY 50,28 Apr 2014,8814.59,8473.38
166,NIFTY 50,25 Apr 2014,8842.62,8500.32
167,NIFTY 50,23 Apr 2014,8918.3,8573.07
168,NIFTY 50,22 Apr 2014,8885.09,8541.15
169,NIFTY 50,21 Apr 2014,8887.78,8543.73
170,NIFTY 50,17 Apr 2014,8837.92,8495.79
171,NIFTY 50,16 Apr 2014,8702.22,8365.35
172,NIFTY 50,15 Apr 2014,8777.57,8437.77
173,NIFTY 50,11 Apr 2014,8833.88,8491.91
174,NIFTY 50,10 Apr 2014,8860.09,8517.1
175,NIFTY 50,09 Apr 2014,8859.81,8516.83
176,NIFTY 50,07 Apr 2014,8727.98,8390.11
177,NIFTY 50,04 Apr 2014,8727.03,8389.2
178,NIFTY 50,03 Apr 2014,8781.47,8441.53
179,NIFTY 50,02 Apr 2014,8802.95,8462.17
180,NIFTY 50,01 Apr 2014,8761.86,8422.67
181,NIFTY 50,31 Mar 2014,8739.91,8401.58
182,NIFTY 50,28 Mar 2014,8729.05,8391.14
183,NIFTY 50,27 Mar 2014,8658.46,8323.28
184,NIFTY 50,26 Mar 2014,8603.63,8270.48
185,NIFTY 50,25 Mar 2014,8588.44,8255.89
186,NIFTY 50,24 Mar 2014,8580.26,8248.02
187,NIFTY 50,22 Mar 2014,8464.28,8136.52
188,NIFTY 50,21 Mar 2014,8462.06,8134.37
189,NIFTY 50,20 Mar 2014,8448.89,8121.71
190,NIFTY 50,19 Mar 2014,8502.28,8173.03
191,NIFTY 50,18 Mar 2014,8492.62,8163.75
192,NIFTY 50,14 Mar 2014,8476.35,8148.12
193,NIFTY 50,13 Mar 2014,8461.93,8134.25
194,NIFTY 50,12 Mar 2014,8492.91,8164.03
195,NIFTY 50,11 Mar 2014,8486.39,8157.76
196,NIFTY 50,10 Mar 2014,8518.03,8188.12
197,NIFTY 50,07 Mar 2014,8504.22,8174.86
198,NIFTY 50,06 Mar 2014,8340.71,8017.68
199,NIFTY 50,05 Mar 2014,8246.22,7926.84
200,NIFTY 50,04 Mar 2014,8206.23,7888.39
201,NIFTY 50,03 Mar 2014,8105.73,7791.76
202,NIFTY 50,28 Feb 2014,8178.01,7861.23
203,NIFTY 50,26 Feb 2014,8128.29,7813.45
204,NIFTY 50,25 Feb 2014,8077.85,7764.96
205,NIFTY 50,24 Feb 2014,8059.67,7747.49
206,NIFTY 50,21 Feb 2014,8019.69,7709.05
207,NIFTY 50,20 Feb 2014,7936.34,7628.92
208,NIFTY 50,19 Feb 2014,8016.2,7705.7
209,NIFTY 50,18 Feb 2014,7982.78,7673.57
210,NIFTY 50,17 Feb 2014,7912.71,7606.22
211,NIFTY 50,14 Feb 2014,7878.87,7573.63
212,NIFTY 50,13 Feb 2014,7817.32,7514.47
213,NIFTY 50,12 Feb 2014,7925.09,7618.06
214,NIFTY 50,11 Feb 2014,7896.79,7590.83
215,NIFTY 50,10 Feb 2014,7884.34,7578.85
216,NIFTY 50,07 Feb 2014,7896.41,7590.43
217,NIFTY 50,06 Feb 2014,7861.05,7556.42
218,NIFTY 50,05 Feb 2014,7842.98,7539.05
219,NIFTY 50,04 Feb 2014,7814.96,7512.12
220,NIFTY 50,03 Feb 2014,7816.09,7513.21
221,NIFTY 50,31 Jan 2014,7930.34,7623.03
222,NIFTY 50,30 Jan 2014,7907.25,7600.74
223,NIFTY 50,29 Jan 2014,7967.86,7659.0
224,NIFTY 50,28 Jan 2014,7975.67,7666.5
225,NIFTY 50,27 Jan 2014,7988.17,7678.53
226,NIFTY 50,24 Jan 2014,8157.94,7841.69
227,NIFTY 50,23 Jan 2014,8260.68,7940.44
228,NIFTY 50,22 Jan 2014,8251.94,7932.03
229,NIFTY 50,21 Jan 2014,8218.29,7899.66
230,NIFTY 50,20 Jan 2014,8205.44,7887.32
231,NIFTY 50,17 Jan 2014,8149.77,7833.77
232,NIFTY 50,16 Jan 2014,8224.29,7905.4
233,NIFTY 50,15 Jan 2014,8226.89,7907.9
234,NIFTY 50,14 Jan 2014,8124.0,7809.0
235,NIFTY 50,13 Jan 2014,8164.22,7847.66
236,NIFTY 50,10 Jan 2014,8032.39,7720.94
237,NIFTY 50,09 Jan 2014,8028.3,7717.01
238,NIFTY 50,08 Jan 2014,8036.43,7724.83
239,NIFTY 50,07 Jan 2014,8020.38,7709.4
240,NIFTY 50,06 Jan 2014,8058.38,7745.92
241,NIFTY 50,03 Jan 2014,8084.05,7770.59
242,NIFTY 50,02 Jan 2014,8097.05,7783.09
243,NIFTY 50,01 Jan 2014,8201.82,7883.8
0,NIFTY 50,31 Dec 2015,10575.63,10040.48
1,NIFTY 50,30 Dec 2015,10508.91,9977.14
2,NIFTY 50,29 Dec 2015,10552.46,10018.48
3,NIFTY 50,28 Dec 2015,10547.37,10013.65
4,NIFTY 50,24 Dec 2015,10462.08,9932.67
5,NIFTY 50,23 Dec 2015,10468.61,9938.88
6,NIFTY 50,22 Dec 2015,10362.35,9838.0
7,NIFTY 50,21 Dec 2015,10426.69,9899.08
8,NIFTY 50,18 Dec 2015,10330.16,9807.43
9,NIFTY 50,17 Dec 2015,10439.83,9911.55
10,NIFTY 50,16 Dec 2015,10315.45,9793.47
11,NIFTY 50,15 Dec 2015,10248.91,9730.29
12,NIFTY 50,14 Dec 2015,10181.25,9666.06
13,NIFTY 50,11 Dec 2015,10128.57,9616.05
14,NIFTY 50,10 Dec 2015,10225.54,9708.11
15,NIFTY 50,09 Dec 2015,10131.26,9618.6
16,NIFTY 50,08 Dec 2015,10250.03,9731.36
17,NIFTY 50,07 Dec 2015,10334.77,9811.8
18,NIFTY 50,04 Dec 2015,10356.71,9832.64
19,NIFTY 50,03 Dec 2015,10466.19,9936.58
20,NIFTY 50,02 Dec 2015,10555.62,10021.49
21,NIFTY 50,01 Dec 2015,10586.99,10051.27
22,NIFTY 50,30 Nov 2015,10560.84,10026.44
23,NIFTY 50,27 Nov 2015,10570.76,10035.85
24,NIFTY 50,26 Nov 2015,10492.35,9961.42
25,NIFTY 50,24 Nov 2015,10422.86,9895.44
26,NIFTY 50,23 Nov 2015,10446.4,9917.79
27,NIFTY 50,20 Nov 2015,10456.11,9927.01
28,NIFTY 50,19 Nov 2015,10437.71,9909.54
29,NIFTY 50,18 Nov 2015,10290.03,9769.34
30,NIFTY 50,17 Nov 2015,10430.78,9902.96
31,NIFTY 50,16 Nov 2015,10389.64,9863.9
32,NIFTY 50,13 Nov 2015,10330.6,9807.85
33,NIFTY 50,11 Nov 2015,10414.07,9887.1
34,NIFTY 50,10 Nov 2015,10358.65,9834.48
35,NIFTY 50,09 Nov 2015,10531.91,9998.86
36,NIFTY 50,06 Nov 2015,10583.88,10048.2
37,NIFTY 50,05 Nov 2015,10585.41,10049.65
38,NIFTY 50,04 Nov 2015,10698.19,10156.72
39,NIFTY 50,03 Nov 2015,10725.48,10182.63
40,NIFTY 50,02 Nov 2015,10712.32,10170.14
41,NIFTY 50,30 Oct 2015,10732.25,10189.06
42,NIFTY 50,29 Oct 2015,10792.35,10246.07
43,NIFTY 50,28 Oct 2015,10871.42,10321.13
44,NIFTY 50,27 Oct 2015,10953.26,10398.81
45,NIFTY 50,26 Oct 2015,10990.02,10433.71
46,NIFTY 50,23 Oct 2015,11036.44,10477.78
47,NIFTY 50,21 Oct 2015,10976.65,10420.94
48,NIFTY 50,20 Oct 2015,10989.0,10432.61
49,NIFTY 50,19 Oct 2015,11006.79,10449.51
50,NIFTY 50,16 Oct 2015,10956.47,10401.67
51,NIFTY 50,15 Oct 2015,10872.82,10321.97
52,NIFTY 50,14 Oct 2015,10777.67,10231.64
53,NIFTY 50,13 Oct 2015,10809.32,10261.69
54,NIFTY 50,12 Oct 2015,10825.14,10276.7
55,NIFTY 50,09 Oct 2015,10886.38,10334.84
56,NIFTY 50,08 Oct 2015,10806.18,10258.71
57,NIFTY 50,07 Oct 2015,10870.04,10319.33
58,NIFTY 50,06 Oct 2015,10837.5,10288.44
59,NIFTY 50,05 Oct 2015,10792.79,10246.0
60,NIFTY 50,01 Oct 2015,10568.94,10033.49
61,NIFTY 50,30 Sep 2015,10566.29,10030.97
62,NIFTY 50,29 Sep 2015,10425.93,9897.72
63,NIFTY 50,28 Sep 2015,10362.68,9837.68
64,NIFTY 50,24 Sep 2015,10459.44,9929.53
65,NIFTY 50,23 Sep 2015,10429.44,9901.05
66,NIFTY 50,22 Sep 2015,10384.35,9858.25
67,NIFTY 50,21 Sep 2015,10603.8,10066.58
68,NIFTY 50,18 Sep 2015,10609.87,10072.33
69,NIFTY 50,16 Sep 2015,10499.73,9967.76
70,NIFTY 50,15 Sep 2015,10406.56,9879.31
71,NIFTY 50,14 Sep 2015,10463.93,9933.77
72,NIFTY 50,11 Sep 2015,10353.54,9828.97
73,NIFTY 50,10 Sep 2015,10351.93,9827.44
74,NIFTY 50,09 Sep 2015,10392.45,9865.9
75,NIFTY 50,08 Sep 2015,10219.21,9701.45
76,NIFTY 50,07 Sep 2015,10047.15,9538.1
77,NIFTY 50,04 Sep 2015,10173.65,9658.12
78,NIFTY 50,03 Sep 2015,10396.83,9869.99
79,NIFTY 50,02 Sep 2015,10254.61,9734.91
80,NIFTY 50,01 Sep 2015,10346.16,9821.81
81,NIFTY 50,31 Aug 2015,10588.8,10051.97
82,NIFTY 50,28 Aug 2015,10629.49,10090.6
83,NIFTY 50,27 Aug 2015,10557.5,10022.17
84,NIFTY 50,26 Aug 2015,10348.4,9823.65
85,NIFTY 50,25 Aug 2015,10465.46,9934.74
86,NIFTY 50,24 Aug 2015,10370.27,9844.37
87,NIFTY 50,21 Aug 2015,11022.22,10463.26
88,NIFTY 50,20 Aug 2015,11118.95,10555.09
89,NIFTY 50,19 Aug 2015,11281.26,10709.15
90,NIFTY 50,18 Aug 2015,11243.28,10673.09
91,NIFTY 50,17 Aug 2015,11257.56,10686.66
92,NIFTY 50,14 Aug 2015,11312.32,10738.63
93,NIFTY 50,13 Aug 2015,11095.98,10533.26
94,NIFTY 50,12 Aug 2015,11086.67,10524.37
95,NIFTY 50,11 Aug 2015,11236.57,10666.67
96,NIFTY 50,10 Aug 2015,11320.25,10746.1
97,NIFTY 50,07 Aug 2015,11372.02,10795.24
98,NIFTY 50,06 Aug 2015,11402.67,10824.26
99,NIFTY 50,05 Aug 2015,11375.18,10798.17
100,NIFTY 50,04 Aug 2015,11307.41,10733.84
101,NIFTY 50,03 Aug 2015,11342.11,10766.78
102,NIFTY 50,31 Jul 2015,11328.56,10753.91
103,NIFTY 50,30 Jul 2015,11180.79,10613.62
104,NIFTY 50,29 Jul 2015,11118.71,10554.69
105,NIFTY 50,28 Jul 2015,11068.18,10506.73
106,NIFTY 50,27 Jul 2015,11100.03,10536.96
107,NIFTY 50,24 Jul 2015,11313.22,10739.33
108,NIFTY 50,23 Jul 2015,11403.83,10825.34
109,NIFTY 50,22 Jul 2015,11459.27,10877.84
110,NIFTY 50,21 Jul 2015,11320.88,10746.47
111,NIFTY 50,20 Jul 2015,11419.13,10839.73
112,NIFTY 50,17 Jul 2015,11424.87,10845.03
113,NIFTY 50,16 Jul 2015,11422.48,10842.77
114,NIFTY 50,15 Jul 2015,11309.1,10735.07
115,NIFTY 50,14 Jul 2015,11210.85,10641.51
116,NIFTY 50,13 Jul 2015,11217.67,10647.96
117,NIFTY 50,10 Jul 2015,11086.29,10523.25
118,NIFTY 50,09 Jul 2015,11043.14,10482.25
119,NIFTY 50,08 Jul 2015,11084.34,10521.13
120,NIFTY 50,07 Jul 2015,11279.56,10724.07
121,NIFTY 50,06 Jul 2015,11294.6,10738.37
122,NIFTY 50,03 Jul 2015,11244.49,10690.69
123,NIFTY 50,02 Jul 2015,11191.5,10640.32
124,NIFTY 50,01 Jul 2015,11197.83,10646.12
125,NIFTY 50,30 Jun 2015,11085.87,10539.67
126,NIFTY 50,29 Jun 2015,11019.47,10476.55
127,NIFTY 50,26 Jun 2015,11102.52,10555.5
128,NIFTY 50,25 Jun 2015,11124.95,10576.82
129,NIFTY 50,24 Jun 2015,11075.71,10530.01
130,NIFTY 50,23 Jun 2015,11102.6,10555.55
131,NIFTY 50,22 Jun 2015,11064.89,10519.7
132,NIFTY 50,19 Jun 2015,10894.44,10357.62
133,NIFTY 50,18 Jun 2015,10825.96,10292.42
134,NIFTY 50,17 Jun 2015,10715.85,10187.72
135,NIFTY 50,16 Jun 2015,10657.23,10132.0
136,NIFTY 50,15 Jun 2015,10612.12,10089.07
137,NIFTY 50,12 Jun 2015,10562.76,10090.1
138,NIFTY 50,11 Jun 2015,10539.53,10067.9
139,NIFTY 50,10 Jun 2015,10750.07,10269.02
140,NIFTY 50,09 Jun 2015,10615.01,10140.01
141,NIFTY 50,08 Jun 2015,10643.82,10167.53
142,NIFTY 50,05 Jun 2015,10737.17,10256.7
143,NIFTY 50,04 Jun 2015,10754.83,10273.42
144,NIFTY 50,03 Jun 2015,10752.52,10270.84
145,NIFTY 50,02 Jun 2015,10876.52,10388.85
146,NIFTY 50,01 Jun 2015,11136.64,10637.3
147,NIFTY 50,29 May 2015,11135.85,10636.5
148,NIFTY 50,28 May 2015,10984.45,10491.89
149,NIFTY 50,27 May 2015,11001.96,10508.48
150,NIFTY 50,26 May 2015,11008.25,10514.48
151,NIFTY 50,25 May 2015,11049.0,10553.4
152,NIFTY 50,22 May 2015,11166.12,10665.27
153,NIFTY 50,21 May 2015,11116.0,10617.4
154,NIFTY 50,20 May 2015,11118.14,10619.41
155,NIFTY 50,19 May 2015,11042.12,10546.79
156,NIFTY 50,18 May 2015,11052.7,10556.9
157,NIFTY 50,15 May 2015,10905.75,10416.55
158,NIFTY 50,14 May 2015,10855.42,10368.47
159,NIFTY 50,13 May 2015,10870.3,10382.68
160,NIFTY 50,12 May 2015,10727.03,10245.84
161,NIFTY 50,11 May 2015,10988.82,10495.88
162,NIFTY 50,08 May 2015,10812.25,10327.24
163,NIFTY 50,07 May 2015,10630.43,10153.36
164,NIFTY 50,06 May 2015,10682.81,10203.39
165,NIFTY 50,05 May 2015,10983.33,10490.43
166,NIFTY 50,04 May 2015,10992.81,10499.47
167,NIFTY 50,30 Apr 2015,10794.27,10309.85
168,NIFTY 50,29 Apr 2015,10871.15,10383.28
169,NIFTY 50,28 Apr 2015,10931.63,10441.04
170,NIFTY 50,27 Apr 2015,10836.88,10350.55
171,NIFTY 50,24 Apr 2015,10957.58,10465.83
172,NIFTY 50,23 Apr 2015,11079.67,10582.41
173,NIFTY 50,22 Apr 2015,11121.12,10622.0
174,NIFTY 50,21 Apr 2015,11052.56,10556.52
175,NIFTY 50,20 Apr 2015,11145.37,10645.16
176,NIFTY 50,17 Apr 2015,11353.68,10844.13
177,NIFTY 50,16 Apr 2015,11486.56,10971.04
178,NIFTY 50,15 Apr 2015,11543.96,11025.87
179,NIFTY 50,13 Apr 2015,11654.49,11131.44
180,NIFTY 50,10 Apr 2015,11583.75,11063.87
181,NIFTY 50,09 Apr 2015,11581.01,11061.25
182,NIFTY 50,08 Apr 2015,11496.74,10980.77
183,NIFTY 50,07 Apr 2015,11425.33,10912.56
184,NIFTY 50,06 Apr 2015,11424.83,10912.08
185,NIFTY 50,01 Apr 2015,11327.63,10819.24
186,NIFTY 50,31 Mar 2015,11201.99,10699.24
187,NIFTY 50,30 Mar 2015,11203.71,10700.88
188,NIFTY 50,27 Mar 2015,11004.63,10510.74
189,NIFTY 50,26 Mar 2015,11005.59,10511.66
190,NIFTY 50,25 Mar 2015,11254.51,10749.41
191,NIFTY 50,24 Mar 2015,11269.62,10763.8
192,NIFTY 50,23 Mar 2015,11277.98,10771.68
193,NIFTY 50,20 Mar 2015,11304.37,10796.89
194,NIFTY 50,19 Mar 2015,11380.91,10869.65
195,NIFTY 50,18 Mar 2015,11448.46,10957.69
196,NIFTY 50,17 Mar 2015,11497.78,11004.9
197,NIFTY 50,16 Mar 2015,11378.97,10891.18
198,NIFTY 50,13 Mar 2015,11398.21,10909.6
199,NIFTY 50,12 Mar 2015,11567.25,11071.39
200,NIFTY 50,11 Mar 2015,11466.5,10974.93
201,NIFTY 50,10 Mar 2015,11482.4,10990.16
202,NIFTY 50,09 Mar 2015,11541.34,11046.57
203,NIFTY 50,05 Mar 2015,11779.43,11274.43
204,NIFTY 50,04 Mar 2015,11759.58,11255.44
205,NIFTY 50,03 Mar 2015,11856.58,11348.28
206,NIFTY 50,02 Mar 2015,11796.73,11290.66
207,NIFTY 50,28 Feb 2015,11723.28,11220.31
